NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
7,8,5.024,1,1,eif,wdhmud3k27y9347,Sequence,35
2,3,1.357,0.8,1,a,wdhmud3k27y9347,None,1
2,3,0.927,1,1,a,wdhmud3k27y9347,None,2
4,7,3.227,1,1,a,wdhmud3k27y9347,None,3
1,1,0.772,1,1,a,wdhmud3k27y9347,None,4
6,9,4.612,1,1,a,wdhmud3k27y9347,None,5
6,8,4.842,0.4,0,a,wdhmud3k27y9347,None,6
1,1,0.639,1,1,a,wdhmud3k27y9347,None,7
5,4,3.153,0,1,a,wdhmud3k27y9347,None,8
5,9,4.111,0.6,1,a,wdhmud3k27y9347,None,9
3,5,1.456,0.8,1,a,wdhmud3k27y9347,None,10
5,6,3.49,0.4,1,a,wdhmud3k27y9347,None,11
5,7,3.581,1,1,a,wdhmud3k27y9347,None,12
4,7,3.054,0.4,1,a,wdhmud3k27y9347,None,13
6,10,4.312,0.6,1,a,wdhmud3k27y9347,None,14
6,9,4.05,0.8,1,a,wdhmud3k27y9347,None,15
6,7,3.788,0,0,a,wdhmud3k27y9347,None,16
7,11,6.458,0.4,0,a,wdhmud3k27y9347,None,17
7,10,5.647,0.2,1,a,wdhmud3k27y9347,None,18
4,7,3.387,1,1,a,wdhmud3k27y9347,None,19
7,11,4.77,0.6,1,a,wdhmud3k27y9347,None,20
3,5,1.189,1,1,a,wdhmud3k27y9347,None,21
3,5,1.879,1,1,a,wdhmud3k27y9347,None,22
4,7,2.676,1,1,a,wdhmud3k27y9347,None,23
1,1,0.699,1,1,a,wdhmud3k27y9347,None,24
7,11,4.934,0.2,0,a,wdhmud3k27y9347,None,25
4,7,2.265,1,1,a,wdhmud3k27y9347,None,26
3,5,1.597,0.2,1,a,wdhmud3k27y9347,None,27
3,5,1.435,1,1,a,wdhmud3k27y9347,None,28
2,3,0.865,1,1,a,wdhmud3k27y9347,None,29
5,9,4.459,1,1,a,wdhmud3k27y9347,None,30
2,3,0.918,1,1,a,wdhmud3k27y9347,None,31
2,3,0.736,0.4,1,a,wdhmud3k27y9347,None,32
1,1,0.705,1,1,a,wdhmud3k27y9347,None,33
1,1,0.761,1,1,a,wdhmud3k27y9347,None,34
7,10,6.979,0.4,0,a,wdhmud3k27y9347,None,35
3,5,2.333,1,1,a,s0kptdmjr5nhxj4,Query,1
6,11,11.072,0.9,1,a,s0kptdmjr5nhxj4,Query,2
4,5,10.325,0.9,1,a,s0kptdmjr5nhxj4,Query,3
3,4,4.064,0.5,1,a,s0kptdmjr5nhxj4,Query,4
4,6,4.519,0.2,1,a,s0kptdmjr5nhxj4,Query,5
2,3,1.751,0.8,1,a,s0kptdmjr5nhxj4,Query,6
6,7,14.901,0.5,1,a,s0kptdmjr5nhxj4,Query,7
4,7,4.384,0.5,0,a,s0kptdmjr5nhxj4,Query,8
7,8,25.751,0,1,a,s0kptdmjr5nhxj4,Query,9
3,5,2.606,0.9,1,a,s0kptdmjr5nhxj4,Query,10
5,9,9.721,0.9,1,a,s0kptdmjr5nhxj4,Query,11
2,3,1.641,1,1,a,s0kptdmjr5nhxj4,Query,12
4,6,5.745,0.9,1,a,s0kptdmjr5nhxj4,Query,13
1,1,1.082,1,1,a,s0kptdmjr5nhxj4,Query,14
6,7,15.132,1,0,a,s0kptdmjr5nhxj4,Query,15
1,1,1.17,1,1,a,s0kptdmjr5nhxj4,Query,16
1,1,0.869,1,1,a,s0kptdmjr5nhxj4,Query,17
4,5,4.863,1,1,a,s0kptdmjr5nhxj4,Query,18
5,6,15.262,0.8,1,a,s0kptdmjr5nhxj4,Query,19
5,6,11.297,1,1,a,s0kptdmjr5nhxj4,Query,20
2,3,1.502,1,1,a,s0kptdmjr5nhxj4,Query,21
6,6,12.983,1,1,a,s0kptdmjr5nhxj4,Query,22
7,8,12.634,1,1,a,s0kptdmjr5nhxj4,Query,23
7,7,13.616,1,1,a,s0kptdmjr5nhxj4,Query,24
6,7,16.761,1,1,a,s0kptdmjr5nhxj4,Query,25
3,4,2.586,1,1,a,s0kptdmjr5nhxj4,Query,26
2,3,1.531,1,1,a,s0kptdmjr5nhxj4,Query,27
5,6,11.848,1,1,a,s0kptdmjr5nhxj4,Query,28
5,6,15.889,1,1,a,s0kptdmjr5nhxj4,Query,29
7,7,8.864,1,1,a,s0kptdmjr5nhxj4,Query,30
7,8,8.42,1,1,a,s0kptdmjr5nhxj4,Query,31
1,1,0.913,1,1,a,s0kptdmjr5nhxj4,Query,32
1,1,1.162,1,1,a,s0kptdmjr5nhxj4,Query,33
2,3,1.211,1,1,a,s0kptdmjr5nhxj4,Query,34
3,4,2.509,1,1,a,s0kptdmjr5nhxj4,Query,35
6,11,20.192,0.8,1,gcb,s0kptdmjr5nhxj4,Sequence,1
2,3,1.675,0.7,1,gcb,s0kptdmjr5nhxj4,Sequence,2
7,13,32.243,0.2,1,gcb,s0kptdmjr5nhxj4,Sequence,3
6,11,15.468,0.2,1,gcb,s0kptdmjr5nhxj4,Sequence,4
4,7,5.334,1,1,gcb,s0kptdmjr5nhxj4,Sequence,5
7,13,27.533,1,1,gcb,s0kptdmjr5nhxj4,Sequence,6
1,1,1.339,1,1,gcb,s0kptdmjr5nhxj4,Sequence,7
3,5,4.045,1,1,gcb,s0kptdmjr5nhxj4,Sequence,8
7,13,18.116,1,1,gcb,s0kptdmjr5nhxj4,Sequence,9
6,11,28.881,0.2,1,gcb,s0kptdmjr5nhxj4,Sequence,10
4,7,7.422,1,1,gcb,s0kptdmjr5nhxj4,Sequence,11
4,7,4.682,1,1,gcb,s0kptdmjr5nhxj4,Sequence,12
3,5,2.168,1,1,gcb,s0kptdmjr5nhxj4,Sequence,13
7,13,33.012,0.9,1,gcb,s0kptdmjr5nhxj4,Sequence,14
3,5,3.043,1,1,gcb,s0kptdmjr5nhxj4,Sequence,15
5,9,13.806,1,1,gcb,s0kptdmjr5nhxj4,Sequence,16
2,3,1.844,1,1,gcb,s0kptdmjr5nhxj4,Sequence,17
6,10,24.161,1,1,gcb,s0kptdmjr5nhxj4,Sequence,18
5,8,12.24,1,1,gcb,s0kptdmjr5nhxj4,Sequence,19
6,8,18.882,1,1,gcb,s0kptdmjr5nhxj4,Sequence,20
4,6,3.138,0.9,1,gcb,s0kptdmjr5nhxj4,Sequence,21
1,1,0.843,1,1,gcb,s0kptdmjr5nhxj4,Sequence,22
7,8,16.841,0,1,gcb,s0kptdmjr5nhxj4,Sequence,23
5,9,23.332,0.5,1,gcb,s0kptdmjr5nhxj4,Sequence,24
2,3,1.371,0.7,1,gcb,s0kptdmjr5nhxj4,Sequence,25
2,3,1.272,1,1,gcb,s0kptdmjr5nhxj4,Sequence,26
5,9,13.64,0.9,1,gcb,s0kptdmjr5nhxj4,Sequence,27
1,1,1.592,1,1,gcb,s0kptdmjr5nhxj4,Sequence,28
3,5,2.12,1,1,gcb,s0kptdmjr5nhxj4,Sequence,29
4,7,6.721,1,1,gcb,s0kptdmjr5nhxj4,Sequence,30
3,5,2.829,1,1,gcb,s0kptdmjr5nhxj4,Sequence,31
2,3,1.805,1,1,gcb,s0kptdmjr5nhxj4,Sequence,32
1,1,0.964,1,1,gcb,s0kptdmjr5nhxj4,Sequence,33
5,8,14.229,1,1,gcb,s0kptdmjr5nhxj4,Sequence,34
1,1,0.871,1,1,gcb,s0kptdmjr5nhxj4,Sequence,35
4,7,12.396,0.8,1,a,s0kptdmjr5nhxj4,None,1
7,13,17.08,0.8,1,a,s0kptdmjr5nhxj4,None,2
1,1,1.206,1,1,a,s0kptdmjr5nhxj4,None,3
4,6,5.434,0.1,1,a,s0kptdmjr5nhxj4,None,4
2,3,1.526,1,1,a,s0kptdmjr5nhxj4,None,5
2,3,1.457,1,1,a,s0kptdmjr5nhxj4,None,6
7,9,16.017,0.4,1,a,s0kptdmjr5nhxj4,None,7
5,8,9.088,0.9,1,a,s0kptdmjr5nhxj4,None,8
3,5,2.464,1,1,a,s0kptdmjr5nhxj4,None,9
7,10,22.175,0.5,1,a,s0kptdmjr5nhxj4,None,10
2,3,1.609,1,1,a,s0kptdmjr5nhxj4,None,11
7,10,14.007,0.2,1,a,s0kptdmjr5nhxj4,None,12
6,8,25.092,0.6,1,a,s0kptdmjr5nhxj4,None,13
7,10,20.141,0.5,0,a,s0kptdmjr5nhxj4,None,14
5,9,11.026,0.6,1,a,s0kptdmjr5nhxj4,None,15
3,5,2.707,1,1,a,s0kptdmjr5nhxj4,None,16
5,8,9.665,0.5,1,a,s0kptdmjr5nhxj4,None,17
3,5,1.732,0.4,1,a,s0kptdmjr5nhxj4,None,18
1,1,1.168,1,1,a,s0kptdmjr5nhxj4,None,19
6,10,9.034,0.9,1,a,s0kptdmjr5nhxj4,None,20
4,7,4.548,0.6,1,a,s0kptdmjr5nhxj4,None,21
6,10,11.02,1,1,a,s0kptdmjr5nhxj4,None,22
5,9,11.381,1,1,a,s0kptdmjr5nhxj4,None,23
3,5,2.347,0.4,1,a,s0kptdmjr5nhxj4,None,24
1,1,1.809,1,1,a,s0kptdmjr5nhxj4,None,25
2,3,2.614,1,1,a,s0kptdmjr5nhxj4,None,26
3,5,3.212,1,1,a,s0kptdmjr5nhxj4,None,27
1,1,1.228,1,1,a,s0kptdmjr5nhxj4,None,28
2,3,1.3,0.5,1,a,s0kptdmjr5nhxj4,None,29
4,7,2.814,0.8,1,a,s0kptdmjr5nhxj4,None,30
1,1,1.472,1,1,a,s0kptdmjr5nhxj4,None,31
6,10,10.049,0.6,1,a,s0kptdmjr5nhxj4,None,32
6,9,17.01,0.9,0,a,s0kptdmjr5nhxj4,None,33
5,9,10.184,0.9,1,a,s0kptdmjr5nhxj4,None,34
4,7,7.961,0.8,1,a,s0kptdmjr5nhxj4,None,35
2,3,0.965,0.8,1,a,x03mf9pz89y5s1k,Query,1
2,3,0.836,1,1,a,x03mf9pz89y5s1k,Query,2
5,7,5.131,0.2,1,a,x03mf9pz89y5s1k,Query,3
2,3,0.738,1,1,a,x03mf9pz89y5s1k,Query,4
1,1,0.668,1,1,a,x03mf9pz89y5s1k,Query,5
2,3,0.724,1,1,a,x03mf9pz89y5s1k,Query,6
6,9,6.789,1,1,a,x03mf9pz89y5s1k,Query,7
3,4,0.863,1,1,a,x03mf9pz89y5s1k,Query,8
7,9,11.457,1,1,a,x03mf9pz89y5s1k,Query,9
5,5,4.721,1,1,a,x03mf9pz89y5s1k,Query,10
3,4,1.653,1,1,a,x03mf9pz89y5s1k,Query,11
7,8,13.515,1,1,a,x03mf9pz89y5s1k,Query,12
4,5,3.316,1,1,a,x03mf9pz89y5s1k,Query,13
5,6,5.295,1,1,a,x03mf9pz89y5s1k,Query,14
1,1,0.587,1,1,a,x03mf9pz89y5s1k,Query,15
3,4,2.197,1,1,a,x03mf9pz89y5s1k,Query,16
1,1,0.64,1,1,a,x03mf9pz89y5s1k,Query,17
5,6,3.891,1,1,a,x03mf9pz89y5s1k,Query,18
6,7,6.65,1,0,a,x03mf9pz89y5s1k,Query,19
5,6,7.289,1,1,a,x03mf9pz89y5s1k,Query,20
2,3,1.002,1,1,a,x03mf9pz89y5s1k,Query,21
4,5,2.385,1,1,a,x03mf9pz89y5s1k,Query,22
1,1,0.538,1,1,a,x03mf9pz89y5s1k,Query,23
6,7,7.07,1,1,a,x03mf9pz89y5s1k,Query,24
4,5,2.623,0.8,1,a,x03mf9pz89y5s1k,Query,25
7,7,6.986,0.8,1,a,x03mf9pz89y5s1k,Query,26
3,5,1.457,0.8,1,a,x03mf9pz89y5s1k,Query,27
7,7,10.206,1,0,a,x03mf9pz89y5s1k,Query,28
7,7,16.557,1,1,a,x03mf9pz89y5s1k,Query,29
4,4,3.183,1,1,a,x03mf9pz89y5s1k,Query,30
6,4,8.387,0,1,a,x03mf9pz89y5s1k,Query,31
3,5,1.612,1,1,a,x03mf9pz89y5s1k,Query,32
1,1,0.609,1,1,a,x03mf9pz89y5s1k,Query,33
6,8,10.459,1,1,a,x03mf9pz89y5s1k,Query,34
4,5,3.682,1,1,a,x03mf9pz89y5s1k,Query,35
2,3,2.054,1,1,dha,x03mf9pz89y5s1k,Sequence,1
3,5,2.016,1,1,dha,x03mf9pz89y5s1k,Sequence,2
2,3,1.051,1,1,dha,x03mf9pz89y5s1k,Sequence,3
5,4,6.326,0,1,dha,x03mf9pz89y5s1k,Sequence,4
2,3,0.862,0.8,1,dha,x03mf9pz89y5s1k,Sequence,5
4,7,3.253,1,1,dha,x03mf9pz89y5s1k,Sequence,6
3,5,1.569,1,1,dha,x03mf9pz89y5s1k,Sequence,7
7,11,17.814,0.2,0,dha,x03mf9pz89y5s1k,Sequence,8
1,1,0.587,1,1,dha,x03mf9pz89y5s1k,Sequence,9
5,9,4.169,1,1,dha,x03mf9pz89y5s1k,Sequence,10
5,9,5.322,1,1,dha,x03mf9pz89y5s1k,Sequence,11
5,9,5.982,1,1,dha,x03mf9pz89y5s1k,Sequence,12
6,11,11.004,1,0,dha,x03mf9pz89y5s1k,Sequence,13
5,9,3.921,1,1,dha,x03mf9pz89y5s1k,Sequence,14
2,3,0.77,0.8,1,dha,x03mf9pz89y5s1k,Sequence,15
7,9,10.226,0.8,1,dha,x03mf9pz89y5s1k,Sequence,16
4,7,3.663,1,1,dha,x03mf9pz89y5s1k,Sequence,17
3,5,2.108,1,1,dha,x03mf9pz89y5s1k,Sequence,18
4,7,4.44,1,1,dha,x03mf9pz89y5s1k,Sequence,19
6,8,10.483,1,1,dha,x03mf9pz89y5s1k,Sequence,20
1,1,0.619,1,1,dha,x03mf9pz89y5s1k,Sequence,21
4,6,3.19,1,1,dha,x03mf9pz89y5s1k,Sequence,22
2,3,0.884,1,1,dha,x03mf9pz89y5s1k,Sequence,23
6,7,11.265,0,1,dha,x03mf9pz89y5s1k,Sequence,24
3,5,1.621,0.6,1,dha,x03mf9pz89y5s1k,Sequence,25
7,13,16.365,1,1,dha,x03mf9pz89y5s1k,Sequence,26
7,9,15.84,0.2,1,dha,x03mf9pz89y5s1k,Sequence,27
1,1,0.675,1,1,dha,x03mf9pz89y5s1k,Sequence,28
7,11,15.224,0.4,1,dha,x03mf9pz89y5s1k,Sequence,29
3,5,1.489,1,1,dha,x03mf9pz89y5s1k,Sequence,30
6,11,6.657,0.8,1,dha,x03mf9pz89y5s1k,Sequence,31
1,1,0.562,1,1,dha,x03mf9pz89y5s1k,Sequence,32
4,7,2.836,1,1,dha,x03mf9pz89y5s1k,Sequence,33
6,11,10.806,1,1,dha,x03mf9pz89y5s1k,Sequence,34
1,1,0.835,1,1,dha,x03mf9pz89y5s1k,Sequence,35
4,7,2.76,0.6,1,a,x03mf9pz89y5s1k,None,1
7,12,10.399,0.8,1,a,x03mf9pz89y5s1k,None,2
5,9,5.993,0.8,1,a,x03mf9pz89y5s1k,None,3
2,3,0.929,1,1,a,x03mf9pz89y5s1k,None,4
4,6,2.936,0.6,1,a,x03mf9pz89y5s1k,None,5
4,7,4.158,1,1,a,x03mf9pz89y5s1k,None,6
5,7,8.152,1,1,a,x03mf9pz89y5s1k,None,7
2,3,0.987,1,1,a,x03mf9pz89y5s1k,None,8
7,9,10.65,0.2,1,a,x03mf9pz89y5s1k,None,9
1,1,0.639,1,1,a,x03mf9pz89y5s1k,None,10
6,6,6.523,0.2,1,a,x03mf9pz89y5s1k,None,11
5,6,6.009,1,1,a,x03mf9pz89y5s1k,None,12
1,1,0.55,1,1,a,x03mf9pz89y5s1k,None,13
3,4,1.684,1,1,a,x03mf9pz89y5s1k,None,14
4,5,4.242,0.8,1,a,x03mf9pz89y5s1k,None,15
5,6,7.663,0.2,1,a,x03mf9pz89y5s1k,None,16
3,5,2.059,1,1,a,x03mf9pz89y5s1k,None,17
7,8,14.119,0.6,1,a,x03mf9pz89y5s1k,None,18
2,3,0.786,1,1,a,x03mf9pz89y5s1k,None,19
3,5,1.604,1,1,a,x03mf9pz89y5s1k,None,20
1,1,0.706,1,1,a,x03mf9pz89y5s1k,None,21
7,8,14.566,1,0,a,x03mf9pz89y5s1k,None,22
7,7,8.929,1,1,a,x03mf9pz89y5s1k,None,23
3,4,1.535,0.2,1,a,x03mf9pz89y5s1k,None,24
1,1,0.582,1,1,a,x03mf9pz89y5s1k,None,25
2,3,0.89,1,1,a,x03mf9pz89y5s1k,None,26
3,3,1.946,1,1,a,x03mf9pz89y5s1k,None,27
5,6,6.188,0,1,a,x03mf9pz89y5s1k,None,28
6,11,8.898,1,1,a,x03mf9pz89y5s1k,None,29
1,1,0.542,1,1,a,x03mf9pz89y5s1k,None,30
6,10,9.08,0.4,1,a,x03mf9pz89y5s1k,None,31
6,11,8.168,0.8,0,a,x03mf9pz89y5s1k,None,32
4,5,2.968,1,1,a,x03mf9pz89y5s1k,None,33
2,3,0.904,1,1,a,x03mf9pz89y5s1k,None,34
6,8,10.225,0.4,1,a,x03mf9pz89y5s1k,None,35
5,9,8.031,1,0,a,k45h5lxk13xjkxs,Query,1
3,5,3.695,1,1,a,k45h5lxk13xjkxs,Query,2
4,7,3.924,0.8,1,a,k45h5lxk13xjkxs,Query,3
3,5,2.167,0.2,1,a,k45h5lxk13xjkxs,Query,4
5,9,3.478,0.8,1,a,k45h5lxk13xjkxs,Query,5
3,5,1.492,1,1,a,k45h5lxk13xjkxs,Query,6
2,3,1.213,1,1,a,k45h5lxk13xjkxs,Query,7
1,1,0.616,1,1,a,k45h5lxk13xjkxs,Query,8
4,7,2.237,0.8,1,a,k45h5lxk13xjkxs,Query,9
7,11,5.272,0,1,a,k45h5lxk13xjkxs,Query,10
6,10,4.066,0.6,0,a,k45h5lxk13xjkxs,Query,11
3,5,1.688,1,1,a,k45h5lxk13xjkxs,Query,12
7,10,17.937,1,1,a,k45h5lxk13xjkxs,Query,13
6,7,4.7,0.8,1,a,k45h5lxk13xjkxs,Query,14
1,1,0.637,1,1,a,k45h5lxk13xjkxs,Query,15
5,4,3.07,0.6,1,a,k45h5lxk13xjkxs,Query,16
3,4,1.96,1,1,a,k45h5lxk13xjkxs,Query,17
2,3,0.666,1,1,a,k45h5lxk13xjkxs,Query,18
5,6,3.179,1,1,a,k45h5lxk13xjkxs,Query,19
4,4,2.551,1,1,a,k45h5lxk13xjkxs,Query,20
2,3,0.989,1,1,a,k45h5lxk13xjkxs,Query,21
7,8,9.742,1,1,a,k45h5lxk13xjkxs,Query,22
7,6,10.971,1,1,a,k45h5lxk13xjkxs,Query,23
1,1,0.668,1,1,a,k45h5lxk13xjkxs,Query,24
4,5,4.514,0.8,1,a,k45h5lxk13xjkxs,Query,25
7,7,7.191,1,1,a,k45h5lxk13xjkxs,Query,26
1,1,0.545,1,1,a,k45h5lxk13xjkxs,Query,27
1,1,0.743,1,1,a,k45h5lxk13xjkxs,Query,28
5,7,3.788,1,1,a,k45h5lxk13xjkxs,Query,29
6,7,6.496,0.6,1,a,k45h5lxk13xjkxs,Query,30
4,5,3.548,0.8,1,a,k45h5lxk13xjkxs,Query,31
2,3,1.446,0.6,1,a,k45h5lxk13xjkxs,Query,32
6,6,5.051,0.4,1,a,k45h5lxk13xjkxs,Query,33
6,7,3.994,1,1,a,k45h5lxk13xjkxs,Query,34
2,3,1.477,1,0,a,k45h5lxk13xjkxs,Query,35
6,11,3.611,0.2,1,cje,k45h5lxk13xjkxs,Sequence,1
1,1,0.635,1,1,cje,k45h5lxk13xjkxs,Sequence,2
2,3,0.596,0.8,1,cje,k45h5lxk13xjkxs,Sequence,3
4,5,2.823,1,1,cje,k45h5lxk13xjkxs,Sequence,4
6,11,6.018,1,1,cje,k45h5lxk13xjkxs,Sequence,5
6,11,3.64,1,1,cje,k45h5lxk13xjkxs,Sequence,6
3,5,1.434,1,1,cje,k45h5lxk13xjkxs,Sequence,7
1,1,0.652,1,1,cje,k45h5lxk13xjkxs,Sequence,8
4,7,2.941,0.6,1,cje,k45h5lxk13xjkxs,Sequence,9
5,9,3.883,1,1,cje,k45h5lxk13xjkxs,Sequence,10
1,1,0.622,1,1,cje,k45h5lxk13xjkxs,Sequence,11
1,1,0.637,1,1,cje,k45h5lxk13xjkxs,Sequence,12
3,5,1.347,1,1,cje,k45h5lxk13xjkxs,Sequence,13
7,13,19.925,0.8,1,cje,k45h5lxk13xjkxs,Sequence,14
6,10,3.257,0.4,1,cje,k45h5lxk13xjkxs,Sequence,15
4,7,4.34,1,1,cje,k45h5lxk13xjkxs,Sequence,16
2,3,1.152,1,1,cje,k45h5lxk13xjkxs,Sequence,17
3,5,1.636,1,1,cje,k45h5lxk13xjkxs,Sequence,18
7,12,8.752,0.6,1,cje,k45h5lxk13xjkxs,Sequence,19
4,7,2.296,0.8,1,cje,k45h5lxk13xjkxs,Sequence,20
2,3,0.834,1,1,cje,k45h5lxk13xjkxs,Sequence,21
3,3,1.685,1,1,cje,k45h5lxk13xjkxs,Sequence,22
1,1,0.497,1,1,cje,k45h5lxk13xjkxs,Sequence,23
5,8,3.674,0.8,1,cje,k45h5lxk13xjkxs,Sequence,24
7,9,10.159,0.6,0,cje,k45h5lxk13xjkxs,Sequence,25
3,3,2.017,1,1,cje,k45h5lxk13xjkxs,Sequence,26
7,8,10.94,1,0,cje,k45h5lxk13xjkxs,Sequence,27
5,5,6.401,1,1,cje,k45h5lxk13xjkxs,Sequence,28
4,5,3.035,1,1,cje,k45h5lxk13xjkxs,Sequence,29
6,6,9.718,0,1,cje,k45h5lxk13xjkxs,Sequence,30
7,12,9.444,0.8,1,cje,k45h5lxk13xjkxs,Sequence,31
2,3,0.723,1,1,cje,k45h5lxk13xjkxs,Sequence,32
5,8,2.947,1,1,cje,k45h5lxk13xjkxs,Sequence,33
5,7,2.394,1,1,cje,k45h5lxk13xjkxs,Sequence,34
2,3,0.637,1,1,cje,k45h5lxk13xjkxs,Sequence,35
4,7,5.241,0.6,0,a,k45h5lxk13xjkxs,None,1
6,9,13.558,0.4,0,a,k45h5lxk13xjkxs,None,2
4,6,6.425,1,1,a,k45h5lxk13xjkxs,None,3
1,1,0.808,1,1,a,k45h5lxk13xjkxs,None,4
1,1,0.604,1,1,a,k45h5lxk13xjkxs,None,5
2,3,1.173,1,1,a,k45h5lxk13xjkxs,None,6
7,12,6.633,1,0,a,k45h5lxk13xjkxs,None,7
6,10,22.381,0.4,1,a,k45h5lxk13xjkxs,None,8
2,3,2.2,1,1,a,k45h5lxk13xjkxs,None,9
7,10,13.701,1,1,a,k45h5lxk13xjkxs,None,10
7,8,9.359,0,1,a,k45h5lxk13xjkxs,None,11
2,3,1.791,1,1,a,k45h5lxk13xjkxs,None,12
5,6,5.534,0,1,a,k45h5lxk13xjkxs,None,13
6,10,7.308,0.6,0,a,k45h5lxk13xjkxs,None,14
6,11,5.062,0.8,1,a,k45h5lxk13xjkxs,None,15
3,5,1.95,1,1,a,k45h5lxk13xjkxs,None,16
2,3,1.354,1,0,a,k45h5lxk13xjkxs,None,17
3,5,1.777,1,1,a,k45h5lxk13xjkxs,None,18
3,5,2.287,1,1,a,k45h5lxk13xjkxs,None,19
5,9,5.562,1,1,a,k45h5lxk13xjkxs,None,20
5,9,6.295,0.6,1,a,k45h5lxk13xjkxs,None,21
6,10,8.526,1,1,a,k45h5lxk13xjkxs,None,22
4,7,6.063,0.8,1,a,k45h5lxk13xjkxs,None,23
3,5,5.263,0.8,1,a,k45h5lxk13xjkxs,None,24
4,6,2.538,0.4,1,a,k45h5lxk13xjkxs,None,25
5,7,4.573,1,1,a,k45h5lxk13xjkxs,None,26
5,7,3.554,0.2,1,a,k45h5lxk13xjkxs,None,27
1,1,1.063,1,1,a,k45h5lxk13xjkxs,None,28
1,1,0.744,1,1,a,k45h5lxk13xjkxs,None,29
7,10,10.639,0,1,a,k45h5lxk13xjkxs,None,30
7,11,6.455,0.6,1,a,k45h5lxk13xjkxs,None,31
1,1,1.428,1,1,a,k45h5lxk13xjkxs,None,32
3,4,1.932,1,1,a,k45h5lxk13xjkxs,None,33
2,3,1.268,1,1,a,k45h5lxk13xjkxs,None,34
4,5,2.758,0.8,1,a,k45h5lxk13xjkxs,None,35
1,1,0.663,1,1,a,mqng9gal5nqwgz9,Query,1
5,9,2.952,0.6,1,a,mqng9gal5nqwgz9,Query,2
2,3,0.71,1,1,a,mqng9gal5nqwgz9,Query,3
6,9,4.597,0.3,1,a,mqng9gal5nqwgz9,Query,4
3,5,1.664,0.6,1,a,mqng9gal5nqwgz9,Query,5
1,1,0.584,1,1,a,mqng9gal5nqwgz9,Query,6
5,6,2.352,0.9,1,a,mqng9gal5nqwgz9,Query,7
1,1,0.688,1,1,a,mqng9gal5nqwgz9,Query,8
4,5,2.66,0.9,1,a,mqng9gal5nqwgz9,Query,9
5,6,3.113,1,1,a,mqng9gal5nqwgz9,Query,10
2,3,1.026,1,1,a,mqng9gal5nqwgz9,Query,11
3,4,2.02,1,1,a,mqng9gal5nqwgz9,Query,12
7,8,9.905,1,1,a,mqng9gal5nqwgz9,Query,13
1,1,0.61,1,1,a,mqng9gal5nqwgz9,Query,14
3,4,1.103,1,1,a,mqng9gal5nqwgz9,Query,15
6,7,4.452,1,1,a,mqng9gal5nqwgz9,Query,16
1,1,0.548,1,1,a,mqng9gal5nqwgz9,Query,17
3,4,1.718,1,1,a,mqng9gal5nqwgz9,Query,18
4,5,2.044,0.8,1,a,mqng9gal5nqwgz9,Query,19
7,7,8.233,1,1,a,mqng9gal5nqwgz9,Query,20
7,7,8.286,0.1,1,a,mqng9gal5nqwgz9,Query,21
2,3,0.88,0.6,1,a,mqng9gal5nqwgz9,Query,22
3,3,1.188,1,1,a,mqng9gal5nqwgz9,Query,23
2,3,0.614,0.9,1,a,mqng9gal5nqwgz9,Query,24
4,5,1.866,0.9,1,a,mqng9gal5nqwgz9,Query,25
4,4,2.816,0.7,1,a,mqng9gal5nqwgz9,Query,26
7,8,13.85,1,1,a,mqng9gal5nqwgz9,Query,27
6,7,3.877,0.9,1,a,mqng9gal5nqwgz9,Query,28
5,5,4.761,0.9,1,a,mqng9gal5nqwgz9,Query,29
6,6,4.208,0.9,1,a,mqng9gal5nqwgz9,Query,30
2,3,0.612,1,1,a,mqng9gal5nqwgz9,Query,31
7,7,9.985,1,1,a,mqng9gal5nqwgz9,Query,32
4,5,3.4,1,1,a,mqng9gal5nqwgz9,Query,33
6,6,6.24,0.2,1,a,mqng9gal5nqwgz9,Query,34
5,6,3.549,0.6,1,a,mqng9gal5nqwgz9,Query,35
1,1,1.486,1,1,igj,mqng9gal5nqwgz9,Sequence,1
6,9,3.586,0.7,1,igj,mqng9gal5nqwgz9,Sequence,2
7,10,13.068,0.1,1,igj,mqng9gal5nqwgz9,Sequence,3
5,9,3.623,1,1,igj,mqng9gal5nqwgz9,Sequence,4
4,7,2.383,1,1,igj,mqng9gal5nqwgz9,Sequence,5
6,9,6.925,1,1,igj,mqng9gal5nqwgz9,Sequence,6
3,5,1.405,1,1,igj,mqng9gal5nqwgz9,Sequence,7
1,1,1.033,1,1,igj,mqng9gal5nqwgz9,Sequence,8
4,6,1.805,1,1,igj,mqng9gal5nqwgz9,Sequence,9
5,6,3.436,0,1,igj,mqng9gal5nqwgz9,Sequence,10
3,5,1.217,1,1,igj,mqng9gal5nqwgz9,Sequence,11
1,1,0.707,1,1,igj,mqng9gal5nqwgz9,Sequence,12
5,9,2.254,0.2,1,igj,mqng9gal5nqwgz9,Sequence,13
3,5,0.837,1,1,igj,mqng9gal5nqwgz9,Sequence,14
1,1,0.603,1,1,igj,mqng9gal5nqwgz9,Sequence,15
5,9,3.553,0.9,1,igj,mqng9gal5nqwgz9,Sequence,16
4,7,1.702,1,1,igj,mqng9gal5nqwgz9,Sequence,17
7,12,5.637,1,1,igj,mqng9gal5nqwgz9,Sequence,18
3,5,0.96,0.1,1,igj,mqng9gal5nqwgz9,Sequence,19
